,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
1629,2019012600100385,2019년 1월 26일 16시,토요일,대전광역시 유성구 봉명동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,16세,경상
1630,2019012600100452,2019년 1월 26일 18시,토요일,대전광역시 유성구 장대동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,남,77세,경상
1631,2019012600100518,2019년 1월 26일 20시,토요일,대전광역시 중구 선화동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,여,72세,중상
1632,2019012600100519,2019년 1월 26일 20시,토요일,대전광역시 유성구 전민동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,54세,중상
1633,2019012600100555,2019년 1월 26일 21시,토요일,대전광역시 동구 용전동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,남,57세,중상
1634,2019012600100556,2019년 1월 26일 21시,토요일,대전광역시 서구 갈마동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,40세,상해없음,보행자,여,75세,중상
1635,2019012700100056,2019년 1월 27일 03시,일요일,대전광역시 대덕구 중리동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,남,69세,부상신고
1636,2019012700100075,2019년 1월 27일 06시,일요일,대전광역시 서구 월평동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,남,35세,사망
1637,2019012700100088,2019년 1월 27일 08시,일요일,대전광역시 중구 태평동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,보행자,여,34세,중상
1638,2019012700100105,2019년 1월 27일 09시,일요일,대전광역시 서구 갈마동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,남,38세,중상
1639,2019012800100061,2019년 1월 28일 05시,월요일,대전광역시 서구 둔산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,58세,상해없음,보행자,여,66세,중상
1640,2019012800100095,2019년 1월 28일 06시,월요일,대전광역시 서구 월평동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,흐림,교차로 - 교차로횡단보도내,승용,남,65세,상해없음,보행자,여,72세,중상
1641,2019012800100274,2019년 1월 28일 10시,월요일,대전광역시 중구 대흥동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,남,78세,경상
1642,2019012900100027,2019년 1월 29일 00시,화요일,대전광역시 대덕구 송촌동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,53세,상해없음,보행자,남,35세,경상
1643,2019012900100475,2019년 1월 29일 18시,화요일,대전광역시 중구 부사동,경상사고,0,0,1,0,차대사람 - 기타,불법유턴,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,49세,상해없음,보행자,남,58세,경상
1644,2019013000100143,2019년 1월 30일 09시,수요일,대전광역시 대덕구 석봉동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,49세,상해없음,보행자,여,65세,중상
1645,2019013100100085,2019년 1월 31일 06시,목요일,대전광역시 서구 월평동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,33세,부상신고
1646,2019013100100235,2019년 1월 31일 11시,목요일,대전광역시 유성구 반석동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,56세,상해없음,보행자,여,50세,경상
1647,2019013100100389,2019년 1월 31일 16시,목요일,대전광역시 서구 월평동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,56세,상해없음,보행자,남,66세,중상
1648,2019013100100426,2019년 1월 31일 17시,목요일,대전광역시 중구 선화동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,65세,상해없음,보행자,여,45세,중상
1649,2019020100100078,2019년 2월 1일 04시,금요일,대전광역시 대덕구 법동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,기타,교차로 - 교차로횡단보도내,승용,남,42세,상해없음,보행자,여,64세,중상
1650,2019020100100282,2019년 2월 1일 12시,금요일,대전광역시 동구 중동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,보행자,여,61세,경상
1651,2019020100100310,2019년 2월 1일 13시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,46세,상해없음,보행자,여,45세,경상
1652,2019020100100410,2019년 2월 1일 15시,금요일,대전광역시 서구 가수원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,여,67세,중상
1653,2019020100100439,2019년 2월 1일 16시,금요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,49세,상해없음,보행자,남,17세,경상
1654,2019020100100561,2019년 2월 1일 18시,금요일,대전광역시 대덕구 법동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,69세,경상
1655,2019020100100652,2019년 2월 1일 20시,금요일,대전광역시 서구 도마동,중상사고,0,1,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,44세,기타불명,보행자,남,41세,중상
1656,2019020100100736,2019년 2월 1일 23시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,50세,상해없음,보행자,남,37세,경상
1657,2019020200100286,2019년 2월 2일 13시,토요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,남,40세,경상
1658,2019020200100528,2019년 2월 2일 20시,토요일,대전광역시 중구 산성동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,사륜오토바이(ATV),남,24세,상해없음,보행자,여,15세,중상
1659,2019020200100583,2019년 2월 2일 23시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,여,20세,경상
1660,2019020300100142,2019년 2월 3일 07시,일요일,대전광역시 중구 오류동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,68세,상해없음,보행자,여,59세,중상
1661,2019020300100252,2019년 2월 3일 13시,일요일,대전광역시 대덕구 비래동,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 젖음/습기,비,기타 - 기타,승합,남,47세,상해없음,보행자,여,66세,중상
1662,2019020300100393,2019년 2월 3일 18시,일요일,대전광역시 대덕구 비래동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,24세,상해없음,보행자,여,64세,경상
1663,2019020300100446,2019년 2월 3일 20시,일요일,대전광역시 서구 용문동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,71세,상해없음,보행자,남,63세,경상
1664,2019020300100467,2019년 2월 3일 21시,일요일,대전광역시 유성구 봉명동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,맑음,교차로 - 교차로횡단보도내,승용,여,56세,상해없음,보행자,여,52세,경상
1665,2019020300100506,2019년 2월 3일 23시,일요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,41세,경상
1666,2019020400100159,2019년 2월 4일 12시,월요일,대전광역시 대덕구 송촌동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승합,남,54세,상해없음,보행자,여,73세,경상
1667,2019020400100184,2019년 2월 4일 13시,월요일,대전광역시 동구 인동,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,보행자,남,69세,사망
1668,2019020400100223,2019년 2월 4일 15시,월요일,대전광역시 동구 가양동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,52세,중상
1669,2019020500100350,2019년 2월 5일 22시,화요일,대전광역시 유성구 궁동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,여,20세,경상
1670,2019020600100046,2019년 2월 6일 02시,수요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,27세,기타불명,보행자,남,19세,경상
1671,2019020600100350,2019년 2월 6일 22시,수요일,대전광역시 유성구 궁동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,54세,상해없음,보행자,여,22세,경상
1672,2019020700100061,2019년 2월 7일 03시,목요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,22세,경상
1673,2019020700100062,2019년 2월 7일 03시,목요일,대전광역시 유성구 장대동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,보행자,여,77세,중상
1674,2019020700100326,2019년 2월 7일 15시,목요일,대전광역시 유성구 봉명동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,남,56세,경상
1675,2019020700100360,2019년 2월 7일 16시,목요일,대전광역시 서구 탄방동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,32세,기타불명,보행자,여,67세,중상
1676,2019020700100396,2019년 2월 7일 17시,목요일,대전광역시 중구 문화동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,보행자,여,21세,경상
1677,2019020700100441,2019년 2월 7일 18시,목요일,대전광역시 서구 탄방동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,16세,상해없음,보행자,여,6세,부상신고
1678,2019020700100468,2019년 2월 7일 19시,목요일,대전광역시 대덕구 비래동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,57세,기타불명,보행자,남,21세,경상
1679,2019020800100025,2019년 2월 8일 00시,금요일,대전광역시 유성구 장대동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,보행자,남,48세,중상
1680,2019020800100205,2019년 2월 8일 12시,금요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,42세,상해없음,보행자,남,21세,경상
1681,2019020800100299,2019년 2월 8일 15시,금요일,대전광역시 중구 유천동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,보행자,여,76세,경상
1682,2019020800100400,2019년 2월 8일 18시,금요일,대전광역시 유성구 구암동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,32세,상해없음,보행자,여,54세,경상
1683,2019020800100423,2019년 2월 8일 19시,금요일,대전광역시 대덕구 문평동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,50세,상해없음,보행자,여,70세,중상
